id,release_date,movie,production_budget,domestic_gross,worldwide_gross,profit,profit_margin,domestic_profit_margin
70,2003-06-20,Alex & Emma,30000000,14208384,15358583,-14641417,-0.00953305197491201,-1.1114294208264641
48,2017-10-27,Thank You for Your Service,20000000,9479390,9985316,-10014684,-0.01002941118738756,-1.109840401122857
47,2016-06-03,Popstar: Never Stop Never Stopping,20000000,9496130,9537120,-10462880,-0.010970691361752813,-1.1061211251320275
29,2005-05-27,Saving Face,2500000,1187266,1269705,-1230295,-0.009689612941588795,-1.105678087303098
8,2005-06-10,The Honeymooners,27000000,12834849,13174426,-13825574,-0.01049425151425952,-1.1036476549120289
29,2007-10-12,Lars and the Real Girl,12500000,5956480,11277119,-1222881,-0.0010843913237059927,-1.0985548511872785
46,2007-08-31,Death Sentence,20000000,9534258,16907831,-3092169,-0.001828838364897307,-1.0976986358036462
69,2004-04-30,Godsend,30000000,14334645,16910708,-13089292,-0.007740238906614672,-1.092831737374731
33,2002-11-01,I Spy,70000000,33561137,60279822,-9720178,-0.001612509406547352,-1.0857457838809215
75,2004-12-10,The Life Aquatic with Steve Zissou,50000000,24006726,34806726,-15193274,-0.004365039676526888,-1.0827496427459538
97,2004-06-11,The Chronicles of Riddick,120000000,57712751,107212751,-12787249,-0.0011926985251968772,-1.0792632116947605
75,2017-10-20,Only the Brave,38000000,18340051,24555177,-13444823,-0.00547535169467522,-1.0719680659557598
93,2003-12-25,Peter Pan,100000000,48417850,95255485,-4744515,-0.0004980831287563125,-1.065353996511617
5,2016-09-02,Morgan,8000000,3915251,7298786,-701214,-0.0009607268934861223,-1.0432917327650257
92,2009-06-05,Land of the Lost,100000000,49438370,69548641,-30451359,-0.0043784261722669745,-1.0227204092691566
75,2004-11-12,After the Sunset,57000000,28328132,38329114,-18670886,-0.004871202084138966,-1.0121340863562764
54,2005-10-14,Elizabethtown,54000000,26850426,50719373,-3280627,-0.000646819313006886,-1.0111412757473568
68,2005-08-26,The Cave,30000000,15007991,27147991,-2852009,-0.0010505414562720313,-0.9989351006407187
91,2008-08-22,The Longshots,23000000,11511323,11778396,-11221604,-0.009527276888975374,-0.9980327196100743
28,2002-02-22,Dragonfly,60000000,30063805,30063805,-29936195,-0.009957553609731036,-0.9957553609731037
46,2001-09-21,Glitter,8500000,4273372,4273372,-4226628,-0.009890615654335733,-0.9890615654335733
74,2004-02-27,Twisted,50000000,25195050,40119848,-9880152,-0.0024626593799657467,-0.9845167999269698
99,2012-02-03,Big Miracle,40000000,20157300,25268680,-14731320,-0.0058298731868859,-0.9843927510132805
76,2017-09-22,Battle of the Sexes,25000000,12638526,18445379,-6554621,-0.0035535301280608,-0.9780787727935996
13,2013-01-04,Promised Land,15000000,7597898,12394562,-2605438,-0.002102081541889096,-0.9742302410482478
65,2001-07-20,Hedwig and the Angry Inch,6000000,3067312,3740030,-2259970,-0.006042652064288254,-0.9561101055256198
91,2006-03-31,Slither,15250000,7802450,12930343,-2319657,-0.0017939640116275337,-0.9545142871790271
41,2013-12-04,Out of the Furnace,22000000,11330849,15434375,-6565625,-0.004253897550111359,-0.9416020811856199
34,2008-06-20,The Love Guru,62000000,32235793,40159017,-21840983,-0.005438624904588676,-0.9233278982775451
16,2002-09-20,The Four Feathers,35000000,18306166,29882645,-5117355,-0.0017124839518054711,-0.9119241025127818
15,2007-12-21,Walk Hard: The Dewey Cox Story,35000000,18317151,20606053,-14393947,-0.0069853003872211725,-0.9107775002782911
71,2002-08-09,Blood Work,50000000,26199517,26199517,-23800483,-0.009084321287297015,-0.9084321287297014
32,2007-09-14,The Brave One,70000000,36793804,69792704,-207296,-2.970167196846249e-05,-0.9024942351706825
90,2004-01-09,Chasing Liberty,23000000,12189514,12291975,-10708025,-0.008711395036192312,-0.8868676798763265
98,2002-09-13,Igby Goes Down,9000000,4777465,4777465,-4222535,-0.008838442563158496,-0.8838442563158495
25,2009-04-24,The Soloist,60000000,31853584,38522450,-21477550,-0.005575333344582185,-0.8836184964304173
88,2012-02-24,Wanderlust,32500000,17288155,24159934,-8340066,-0.003452023503044338,-0.8798998505045795
69,2003-03-28,Basic,50000000,26599248,42598498,-7401502,-0.001737503045295165,-0.8797523899923787
45,2001-12-25,Ali,109000000,58183966,87683966,-21316034,-0.002431007055497467,-0.8733683434367469
24,2002-12-06,Analyze That,60000000,32122249,54994757,-5005243,-0.0009101309421187187,-0.8678642332920089
17,2004-08-20,Exorcist: The Beginning,78000000,41814863,43957541,-34042459,-0.007744395665808512,-0.8653654323822608
73,2003-08-22,The Medallion,41000000,22108977,22108977,-18891023,-0.008544503438580627,-0.8544503438580627
31,2004-09-17,Sky Captain and the World of Tomorrow,70000000,37760080,49730854,-20269146,-0.004075768737050041,-0.8538096317592547
65,2008-04-04,Leatherheads,58000000,31373938,41348628,-16651372,-0.00402706759701918,-0.848668152528382
100,2007-09-14,Across the Universe,45000000,24343673,29367143,-15632857,-0.005323247481036885,-0.8485295953490667
11,2006-05-05,Hoot,15000000,8117637,8224998,-6775002,-0.00823708650141921,-0.8478283766569015
50,2011-05-13,Everything Must Go,5000000,2712131,2821010,-2178990,-0.007724148443288043,-0.8435687656680301
97,2008-08-22,Hamlet 2,9000000,4886216,4934104,-4065896,-0.008240393797941835,-0.841916116684158
40,2017-11-17,"Roman J. Israel, Esq.",22000000,11962712,12967012,-9032988,-0.006966129128283371,-0.8390478680753997
28,2010-10-15,Conviction,12500000,6797696,11826980,-673020,-0.0005690548221101246,-0.8388583425913722
65,2004-04-09,The Whole Ten Yards,30000000,16323969,26323969,-3676031,-0.001396457730215379,-0.8377883466943609
74,2011-09-09,Warrior,25000000,13657115,24215385,-784615,-0.000324015083798998,-0.830547666912082
10,2002-06-21,Sunshine State,5600000,3064356,3281898,-2318102,-0.007063296909288467,-0.8274639108510891
60,2007-07-04,Rescue Dawn,10000000,5490423,7037886,-2962114,-0.004208812134780245,-0.8213532909941548
96,2019-05-17,The Sun is Also a Star,9000000,4950029,5434029,-3565971,-0.006562296594294952,-0.818171166269935
29,2012-06-15,Rock of Ages,70000000,38518613,61031932,-8968068,-0.001469405884119808,-0.8173032346725465
14,2005-02-25,Cursed,35000000,19294901,25114901,-9885099,-0.0039359498172021464,-0.8139507427376798
65,2008-02-22,Witless Protection,7500000,4151836,4151836,-3348164,-0.008064297337370744,-0.8064297337370744
59,2001-10-12,Bandits,75000000,41523271,71523271,-3476729,-0.0004860975947254984,-0.8062160854331538
63,2014-03-14,Veronica Mars,6000000,3322127,3485383,-2514617,-0.007214750860952728,-0.8060718328950097
46,2004-02-20,Welcome to Mooseport,26000000,14469428,14469428,-11530572,-0.00796892040238218,-0.7968920402382181
10,2018-10-12,Bad Times at the El Royale,32000000,17839115,29204379,-2795621,-0.0009572608957033464,-0.7938109597925682
73,2007-08-03,Hot Rod,25000000,13938332,14334401,-10665599,-0.007440561346093219,-0.7936149031318812
9,2004-04-30,Laws of Attraction,32000000,17848322,29948322,-2051678,-0.0006850727730254803,-0.7928856281279552
9,2002-05-22,The Importance of Being Earnest,15000000,8378141,8378141,-6621859,-0.007903733059636977,-0.7903733059636977
72,2002-09-13,Stealing Harvard,25000000,13973532,13973532,-11026468,-0.007890967008198071,-0.7890967008198071
13,2003-09-26,The Rundown,85000000,47641743,80831893,-4168107,-0.0005156512912545547,-0.784149668915346
58,2004-12-17,Spanglish,75000000,42044321,54344321,-20655679,-0.0038008900690837595,-0.7838318758911578
92,2002-09-06,City by the Sea,40000000,22433915,22433915,-17566085,-0.007830146900351543,-0.7830146900351543
11,2013-01-18,Broken City,35000000,19701164,34480045,-519955,-0.0001507988171129127,-0.776544776745171
59,2015-03-20,Danny Collins,10000000,5637066,8465845,-1534155,-0.001812169960588695,-0.773972488525059
57,2006-07-21,Lady in the Water,75000000,42285169,72785169,-2214831,-0.00030429701963046894,-0.7736715206222777
64,2002-03-08,Men with Brooms,7500000,4239767,4239767,-3260233,-0.007689651341689295,-0.7689651341689295
63,2010-06-04,Splice,30000000,17010170,28542494,-1457506,-0.0005106442345227435,-0.7636508041953726
3,2015-05-29,Aloha,37000000,21052030,25387091,-11612909,-0.00457433622465843,-0.7575502219975936
12,2006-10-20,Running With Scissors,12000000,6860000,8706701,-3293299,-0.0037824877643093512,-0.749271137026239
8,2003-03-21,Boat Trip,15000000,8586376,14933713,-66287,-4.438748755918907e-05,-0.7469535459430149
9,2007-06-22,Evan Almighty,175000000,100289690,174131329,-868671,-4.988596853814859e-05,-0.7449450686306838
10,2012-08-24,Premium Rush,35000000,20275446,31393201,-3606799,-0.0011489108740456253,-0.7262258990505067
39,2004-10-01,I Heart Huckabees,22000000,12784713,20034713,-1965287,-0.0009809409298750622,-0.7208051522157752
20,2013-08-30,Getaway,18000000,10501938,11813989,-6186011,-0.005236174673939513,-0.7139693645115788
26,2002-08-23,Serving Sara,29000000,16930185,20146150,-8853850,-0.004394809926462376,-0.7129168996085985
25,2004-11-12,Seed of Chucky,29000000,17016190,24716190,-4283810,-0.0017331999794466704,-0.7042592965875439
44,2004-02-27,Club Dread,8500000,5001655,7573551,-926449,-0.001223268979109007,-0.6994374861920705
68,2010-10-08,My Soul to Take,25000000,14744435,16727470,-8272530,-0.004945475914767744,-0.695554967009587
6,2016-09-23,Queen of Katwe,15000000,8874389,10055481,-4944519,-0.004917237673662751,-0.6902572109471424
87,2004-06-11,The Stepford Wives,100000000,59475623,96221971,-3778029,-0.00039263683343173256,-0.6813611183190128
32,2018-02-23,Annihilation,55000000,32732301,43070915,-11929085,-0.002769638165337328,-0.6802973918637739
18,2012-09-21,Trouble with the Curve,60000000,35763137,47818913,-12181087,-0.002547336657359819,-0.6777051744649805
73,2001-12-21,Joe Somebody,38000000,22770864,24515990,-13484010,-0.005500087901814285,-0.6687992164021532
56,2002-05-03,Deuces Wild,10000000,6044618,6244618,-3755382,-0.0060137897946679845,-0.6543642625555495
19,2007-06-22,You Kill Me,4000000,2426851,3858964,-141036,-0.0003654763299165268,-0.6482264465350366
28,2014-09-19,Tusk,3000000,1821983,1887554,-1112446,-0.005893585031209703,-0.6465576243027514
31,2008-02-29,Semi-Pro,55000000,33479698,43980363,-11019637,-0.002505581184038886,-0.6427866225077657
57,2005-10-21,North Country,30000000,18324242,23676771,-6323229,-0.002670646685732611,-0.6371754968090904
37,2009-03-27,12 Rounds,20000000,12234694,17306648,-2693352,-0.0015562528341710074,-0.6346955632891186
65,2005-09-30,The Greatest Game Ever Played,25000000,15331289,15468266,-9531734,-0.006162121856451137,-0.63065219108452
47,2018-03-09,Thoroughbreds,5000000,3072605,3187302,-1812698,-0.005687248964798441,-0.6272836892473975
3,2003-02-21,Dark Blue,15000000,9237470,12262065,-2737935,-0.002232849850331082,-0.6238212410974
36,2002-08-23,Undisputed,20000000,12398628,12398628,-7601372,-0.006130817054919302,-0.6130817054919302
28,2003-03-14,The Hunted,55000000,34234008,47213095,-7786905,-0.0016493104296593983,-0.6065895643887212
62,2002-11-15,Half Past Dead,25000000,15567860,19233280,-5766720,-0.002998302941567949,-0.6058726119068388
35,2005-10-28,The Weather Man,20000000,12482775,15466961,-4533039,-0.0029307884076257775,-0.6022078424068367
37,2012-08-22,Hit & Run,22000000,13749300,17216955,-4783045,-0.0027781015864884358,-0.6000814586924426
2,2007-03-02,Black Snake Moan,15000000,9396870,10951153,-4048847,-0.003697187866884884,-0.5962762068646262
59,2012-01-27,One for the Money,42000000,26414527,36197221,-5802779,-0.001603100691072389,-0.5900341505263372
72,2001-05-18,Angel Eyes,38000000,24044532,29544532,-8455468,-0.002861940070670268,-0.5804008994643772
37,2001-10-19,Riding in Cars with Boys,47000000,29781453,29781453,-17218547,-0.005781634294337486,-0.5781634294337485
44,2001-08-03,Original Sin,26000000,16521410,16521410,-9478590,-0.005737155605968256,-0.5737155605968256
86,2017-06-30,The House,40000000,25584504,31192425,-8807575,-0.00282362624900116,-0.5634463736330397
24,2008-12-05,Frost/Nixon,29000000,18622031,28452945,-547055,-0.000192266565025167,-0.5572952273573167
46,2016-04-15,Green Room,5000000,3220371,3807503,-1192497,-0.0031319660155225094,-0.5526161426742446
36,2001-04-11,Josie and the Pussycats,22000000,14252830,14252830,-7747170,-0.005435531048921512,-0.5435531048921513
54,2004-01-16,Teacher's Pet: The Movie,10000000,6491969,6491969,-3508031,-0.005403647183158146,-0.5403647183158146
7,2004-04-09,Ella Enchanted,35000000,22913677,22913677,-12086323,-0.005274719984924288,-0.5274719984924288
6,2016-03-04,Whiskey Tango Foxtrot,35000000,23083334,25350747,-9649253,-0.0038062992778871564,-0.5162454435741388
98,2003-03-21,L\'auberge espagnole,5900000,3895664,3895664,-2004336,-0.005145043309689953,-0.5145043309689953
59,2006-12-08,Unaccompanied Minors,25000000,16655224,21970831,-3029169,-0.0013787229986885793,-0.501030547532714
29,2006-10-13,One Night with the King,20000000,13395961,13725032,-6274968,-0.004571915023586102,-0.49298732655313043
2,2006-12-22,We Are Marshall,65000000,43545364,43545364,-21454636,-0.004926962144580994,-0.49269621445809936
4,2001-11-09,Heist,35000000,23483357,28906817,-6093183,-0.0021078706105898824,-0.4904172346398345
10,2012-10-26,Fun Size,14000000,9409538,11166615,-2833385,-0.0025373714415693567,-0.4878520071867503
34,2001-12-14,The Other Side of Heaven,7000000,4720371,4720371,-2279629,-0.004829342863092753,-0.48293428630927526
83,2001-09-07,The Musketeer,40000000,27053815,27053815,-12946185,-0.004785345430949387,-0.47853454309493876
28,2004-04-30,Envy,20000000,13548322,14566246,-5433754,-0.0037303736323003197,-0.4761975689683195
51,2004-08-06,Little Black Book,30000000,20422207,21758371,-8241629,-0.003787796889757969,-0.4689891254162687
52,2012-11-30,The Collection,10000000,6810754,8890094,-1109906,-0.0012484749880035016,-0.4682662154586702
8,2008-12-05,Cadillac Records,12000000,8195551,8942516,-3057484,-0.0034190422471707064,-0.4642090568407176
51,2011-02-11,Cedar Rapids,10000000,6861102,7862131,-2137869,-0.002719197886679833,-0.45749181399722666
80,2006-11-22,Deck the Halls,51000000,35093569,46815807,-4184193,-0.0008937564613593011,-0.4532577179596638
1,2012-11-21,Red Dawn,65000000,44806783,48164150,-16835850,-0.003495514817556212,-0.45067321615122424
99,2004-10-08,Raise Your Voice,15000000,10411980,14811980,-188020,-0.00012693778954602964,-0.4406481764275383
50,2018-01-12,Proud Mary,30000000,20868638,21709539,-8290461,-0.0038188102474216523,-0.43756386976476375
57,2008-04-04,The Ruins,25000000,17432844,22910563,-2089437,-0.0009119972302732152,-0.4340746696293502
56,2017-12-22,Father Figures,25000000,17501244,21038441,-3961559,-0.0018830097724446407,-0.4284698847693341
85,2004-09-01,Vanity Fair,23000000,16123851,19123851,-3876149,-0.0020268663461140753,-0.42645823258972065
7,2013-03-15,The Incredible Burt Wonderstone,32000000,22537881,27392609,-4607391,-0.0016819832678223532,-0.419831793414829
55,2004-01-23,Win a Date with Tad Hamilton!,24000000,16980098,16980098,-7019902,-0.004134194042931908,-0.4134194042931908
55,2004-02-20,Eurotrip,25000000,17718223,20718223,-4281777,-0.0020666719341711883,-0.4109767102491034
54,2002-10-11,Punch-Drunk Love,25000000,17791031,24591031,-408969,-0.00016630819586214177,-0.4052024303706738
59,2009-07-29,Adam,3200000,2283291,2834485,-365515,-0.0012895287856524201,-0.4014858377666272
82,2009-07-31,Funny People,72500000,51855045,71880305,-619695,-8.621207158205576e-05,-0.3981281859846038
36,2007-07-27,No End In Sight,2000000,1433319,1433319,-566681,-0.003953627908372107,-0.3953627908372107
21,2009-09-23,Capitalism: A Love Story,20000000,14363397,19121531,-878469,-0.0004594135270862987,-0.39242826749131837
25,2007-09-21,Sydney White,16500000,11892415,13636339,-2863661,-0.0021000218607061614,-0.38743896845174003
62,2004-09-03,The Cookout,16000000,11540112,11540112,-4459888,-0.0038646834623442122,-0.3864683462344213
7,2009-06-19,Year One,60000000,43337279,57604723,-2395277,-0.0004158126061989743,-0.38448932153769966
45,2017-03-03,Table 19,5000000,3614896,4620399,-379601,-0.0008215762318362549,-0.38316565677131514
48,2004-09-17,Mr. 3000,30000000,21800302,21827296,-8172704,-0.0037442585650554246,-0.37612772520307286
79,2005-11-23,Rent,40000000,29077547,31670620,-8329380,-0.00263000219130538,-0.37563185780423636
58,2018-12-25,Holmes & Watson,42000000,30568743,41926605,-73395,-1.7505591020307987e-05,-0.37395247164726403
47,2001-10-24,Bones,10000000,7316658,8378853,-1621147,-0.0019348077833565046,-0.3667442157334674
9,2001-02-02,Head Over Heels,14000000,10397365,10397365,-3602635,-0.003464950013777529,-0.3464950013777529
19,2014-01-31,Labor Day,18000000,13371528,14189810,-3810190,-0.0026851592797930346,-0.346143836366345
53,2017-03-24,CHiPS,25000000,18600152,23190292,-1809708,-0.0007803730975013165,-0.34407503766635883
7,2003-07-11,Northfork,1900000,1420578,1445140,-454860,-0.003147515119642388,-0.33748375661174534
55,2004-05-28,Raising Helen,50000000,37485528,49928680,-71320,-1.4284375232832112e-05,-0.33384809198899373
27,2003-04-04,DysFunkTional Family,3000000,2255000,2255000,-745000,-0.003303769401330377,-0.3303769401330377
52,2011-09-02,Shark Night 3D,25000000,18877153,18877153,-6122847,-0.0032435224739662803,-0.3243522473966281
96,2002-11-27,Wes Craven Presents: They,17000000,12840842,16140842,-859158,-0.0005322882164387707,-0.32390072239811063
17,2004-07-16,Camping Sauvage,4600000,3479302,3479302,-1120698,-0.0032210426114203366,-0.32210426114203367
59,2009-03-13,Miss March,6000000,4543320,4713059,-1286941,-0.002730585379898703,-0.32062016322865217
82,2009-10-16,Where the Wild Things Are,100000000,77233467,99123656,-876344,-8.840916844310102e-05,-0.2947754889729345
76,2008-08-01,Swing Vote,21000000,16289867,17589867,-3410133,-0.0019386917479250981,-0.2891449635531094
60,2012-06-29,People Like Us,16000000,12431792,12617472,-3382528,-0.002680828616065088,-0.287022820201625
17,2003-01-17,A Guy Thing,20000000,15543862,17430594,-2569406,-0.0014740782786863145,-0.28668152097593247
93,2002-10-11,Knockaround Guys,15000000,11660180,12419700,-2580300,-0.0020775864151308,-0.2864295405388253
44,2014-03-14,Bad Words,10000000,7779614,7843145,-2156855,-0.0027499874093874334,-0.28541081858302997
32,2001-09-28,Hearts in Atlantis,31000000,24185781,30885781,-114219,-3.698109495757935e-05,-0.28174484007773
16,2004-09-03,Paparazzi,20000000,15712072,16612072,-3387928,-0.002039437344119385,-0.27290659055024696
24,2003-12-19,House of Sand and Fog,16500000,13005485,16157923,-342077,-0.00021170852219063057,-0.26869547733129523
1,2010-10-08,It's Kind of a Funny Story,8000000,6363628,6632950,-1367050,-0.002060998499913312,-0.2571445093899266
42,2018-09-14,White Boy Rick,30000000,24004833,25947983,-4052017,-0.0015615922825292434,-0.24974833192965767
27,2003-10-03,Sur Le Seuil,2500000,2013052,2013052,-486948,-0.0024189539068041957,-0.24189539068041957
31,2007-07-27,Who's Your Caddy?,7000000,5694308,5694308,-1305692,-0.0022929774785628034,-0.22929774785628035
92,2003-04-25,Confidence,15000000,12212417,12212417,-2787583,-0.002282580917438374,-0.22825809174383743
42,2008-08-06,Bottle Shock,5000000,4078607,4815890,-184110,-0.0003822969378453411,-0.2259087477660878
15,2009-07-10,"I Love You, Beth Cooper",18000000,14800725,16382538,-1617462,-0.0009873085598824797,-0.21615664097535764
80,2004-04-02,Walking Tall,56000000,46213824,47313824,-8686176,-0.0018358642920090333,-0.21175862876008703
33,2003-09-12,"The Book of Mormon Movie, Volume 1: The Journey",2000000,1660865,1660865,-339135,-0.002041917916266524,-0.20419179162665238
98,2013-05-10,Peeples,11000000,9177065,9307166,-1692834,-0.0018188501204340825,-0.19864030602376687
7,2017-10-13,Marshall,12000000,10051659,10116816,-1883184,-0.0018614394093952088,-0.19383277924569467
14,2014-07-25,And So It Goes,18000000,15160801,17920013,-79987,-4.4635570297856366e-05,-0.18727236113711934
91,2006-08-25,Idlewild,15000000,12669914,12669914,-2330086,-0.0018390700994497674,-0.18390700994497675
84,2007-02-23,The Astronaut Farmer,13000000,11003643,11141213,-1858787,-0.0016683883523275248,-0.18142691470452105
10,2002-07-26,The Country Bears,20000000,16988996,16988996,-3011004,-0.0017723260397494943,-0.17723260397494944
42,2010-05-21,MacGruber,10000000,8525600,8629895,-1370105,-0.0015876265006700546,-0.1729379750398799
92,2006-01-13,Last Holiday,45000000,38399961,43343247,-1656753,-0.0003822401676551828,-0.17187619018675565
61,2012-01-20,Red Tails,58000000,49876377,50365498,-7634502,-0.001515819817764931,-0.1628751623238392
8,2009-02-20,Fired Up,20000000,17231291,18608570,-1391430,-0.0007477361237322373,-0.16067913889911092
87,2008-01-11,The Pirates Who Don't Do Anything: A VeggieTales Movie,15000000,12981269,13248444,-1751556,-0.0013220843142032377,-0.15551106752352178
92,2002-02-22,Queen of the Damned,35000000,30307804,30307804,-4692196,-0.0015481807919834772,-0.15481807919834772
40,2006-05-12,Keeping Up with the Steins,5000000,4339241,4414753,-585247,-0.001325661933974562,-0.1522752481367133
84,2002-06-21,Juwanna Mann,15600000,13571817,13771817,-1828183,-0.001327481333799309,-0.14944078600529317
58,2004-05-28,Soul Plane,16000000,13922211,14553807,-1446193,-0.0009936870813251817,-0.14924274599774418
41,2003-06-13,Dumb and Dumberer: When Harry Met Lloyd,30000000,26214846,26214846,-3785154,-0.001443897095561805,-0.1443897095561805
7,2015-02-20,Hot Tub Time Machine 2,14000000,12314651,12826644,-1173356,-0.0009147802028340383,-0.1368572280286303
56,2003-07-18,How to Deal,16000000,14108518,14108518,-1891482,-0.0013406666809370055,-0.13406666809370055
4,2006-09-29,School for Scoundrels,20000000,17807569,17807569,-2192431,-0.0012311792811247847,-0.12311792811247846
6,2007-03-16,I Think I Love My Wife,14000000,12559771,13205411,-794589,-0.0006017147061912727,-0.11467000473177417
95,2006-03-24,Larry the Cable Guy: Health Inspector,17000000,15680099,15680099,-1319901,-0.0008417682822028101,-0.08417682822028101
10,2004-02-06,Catch That Kid,18000000,16703799,16959614,-1040386,-0.0006134491032637889,-0.07759917369695361
38,2004-04-02,The Prince & Me,30000000,28165882,29356757,-643243,-0.00021911241762841857,-0.06511842945305246
85,2005-07-22,The Bad News Bears,35000000,32868349,33500620,-1499380,-0.00044756783605795947,-0.06485421582933783
38,2004-07-09,Sleepover,10000000,9408183,9408183,-591817,-0.0006290449494870582,-0.06290449494870583
12,2001-06-29,Pootie Tang,3500000,3293258,3293258,-206742,-0.0006277734693121523,-0.06277734693121523
96,2003-03-07,Nowhere in Africa,6500000,6173485,6173485,-326515,-0.0005288989930322987,-0.05288989930322986
83,2001-04-20,Freddy Got Fingered,15000000,14249005,14249005,-750995,-0.000527050836181193,-0.0527050836181193
14,2003-04-25,The Real Cancun,4000000,3816594,3816594,-183406,-0.000480548887306326,-0.0480548887306326
84,2001-11-21,Black Knight,35000000,33422806,33422806,-1577194,-0.0004718915581175321,-0.04718915581175321
81,2001-10-05,Joy Ride,23000000,21973182,21973182,-1026818,-0.0004673050994616983,-0.04673050994616983
38,2015-09-11,90 Minutes in Heaven,5000000,4816142,4816142,-183858,-0.00038175369413941704,-0.0381753694139417
95,2017-10-20,Same Kind of Different as Me,6500000,6423605,6423605,-76395,-0.00011892854557526499,-0.011892854557526499
31,2006-10-04,Shortbus,2000000,1985292,1985292,-14708,-7.408481976454848e-05,-0.007408481976454849
